# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Mon Sep 26 06:50:01 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  where (pl_pnum > 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# CONSTRAINT:  ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_hostname:    Host Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_letter:      Planet Letter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_discmethod:  Discovery Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_pnum:        Number of Planets in System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbper:      Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbperlim:   Orbital Period Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccen:    Eccentricity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i)Upper Unc. [Jupiter mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i)Lower Unc. [Jupiter mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i)Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radj:        Planet Radius [Jupiter radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_radjlim:     Planet Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN pl_ttvflag:     TTV Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_dist:        Distance [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_disterr1:    Distance Upper Unc. [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_disterr2:    Distance Lower Unc. [pc],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_distlim:     Distance Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_mass:        Stellar Mass [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_masslim:     Stellar Mass Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_massblend:   Stellar Mass Blend Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_radlim:      Stellar Radius Limit Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN st_radblend:    Stellar Radius Blend Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_ttvflag,st_dist,st_disterr1,st_disterr2,st_distlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend
2430,Kepler-446,d,Transit,3,5.148921,0.000022,-0.000022,0,,,,,0,,,0,,,,,,0.12,0.02,-0.02,0,0,120,,,0,0.22,0.05,-0.05,0,0,0.24,0.04,-0.04,0,0
2432,Kepler-449,b,Transit,2,12.58242,0.00027,-0.00027,0,,,,,0.03,0.28,-0.03,0,,,,,,0.183,0.006,-0.006,0,0,,,,,0.97,0.05,-0.05,0,0,1.47,0.03,-0.03,0,0
2433,Kepler-449,c,Transit,2,33.6727,0.001,-0.001,0,,,,,0.05,0.24,-0.05,0,,,,,,0.247,0.008,-0.008,0,0,,,,,0.97,0.05,-0.05,0,0,1.47,0.03,-0.03,0,0
2435,Kepler-450,b,Transit,3,28.454851,0.000025,-0.000025,0,,,,,0.02,0.14,-0.02,0,,,,,,0.548,0.029,-0.029,0,0,,,,,1.35,0.08,-0.08,0,0,1.57,0.09,-0.09,0,0
2436,Kepler-450,c,Transit,3,15.413135,0.000085,-0.000085,0,,,,,0.02,0.17,-0.02,0,,,,,,0.234,0.012,-0.012,0,0,,,,,1.35,0.08,-0.08,0,0,1.57,0.09,-0.09,0,0
2437,Kepler-450,d,Transit,3,7.51464,0.00023,-0.00023,0,,,,,0.14,0.24,-0.14,0,,,,,,0.075,0.006,-0.006,0,0,,,,,1.35,0.08,-0.08,0,0,1.57,0.09,-0.09,0,0
2440,Kepler-454,b,Transit,2,10.57375339,0.00000777,-0.00000777,0,0.0954,0.0012,-0.0012,0,0,,,0,0.02152,0.0044,-0.0044,0,Mass,0.211,0.012,-0.012,0,0,,,,,1.03,0.04,-0.03,0,0,1.07,0.01,-0.01,0,0
2441,Kepler-454,c,Radial Velocity,2,523.9,0.7,-0.7,0,,,,,0.0214,0.0077,-0.0077,0,4.46,0.12,-0.12,0,Msini,,,,,0,,,,,1.03,0.04,-0.03,0,0,1.07,0.01,-0.01,0,0
2442,KIC 9663113,c,Transit,2,20.74028413,0.0000335,-0.0000335,0,,,,,,,,,,,,,,0.375,0.056,-0.036,0,0,,,,,0.98,0.13,-0.13,0,0,1.03,0.12,-0.12,0,0
2443,Kepler-46,b,Transit,3,33.60134,0.00021,-0.0002,0,0.1968,0.0029,-0.0028,0,0.01,0.01,-0.01,0,6,,,1,Mass,0.808,0.042,-0.043,0,1,855,68,-65,0,0.9,0.04,-0.04,0,0,0.79,0.44,-0.44,0,0
2444,Kepler-46,c,Transit Timing Variations,3,57.011,0.051,-0.061,0,0.2799,0.0041,-0.004,0,0.0146,0.0034,-0.0036,0,0.376,0.021,-0.019,0,Mass,,,,,1,855,68,-65,0,0.9,0.04,-0.04,0,0,0.79,0.44,-0.44,0,0
2445,Kepler-46,d,Transit,3,6.766589,0.000022,-0.000022,0,0.067,,,0,,,,,,,,,,0.146,0.082,-0.082,0,1,855,68,-65,0,0.9,0.04,-0.04,0,0,0.79,0.44,-0.44,0,0
2446,KIC 5437945,c,Transit,2,220.1303357,0.0006389,-0.0006389,0,,,,,,,,,,,,,,0.492,0.185,-0.065,0,0,,,,,1.07,0.17,-0.17,0,0,1.24,0.29,-0.29,0,0
2452,Kepler-466,b,Transit,2,51.07926307,0.00006345,-0.00006345,0,,,,,,,,,,,,,,0.254,0.02,-0.015,0,0,436,34.11,-27.08,0,1.04,0.04,-0.04,0,0,1.05,0.08,-0.06,0,0
2453,Kepler-466,c,Transit,2,3.70921385,0.00000632,-0.00000632,0,,,,,,,,,,,,,,0.112,0.009,-0.006,0,0,436,34.11,-27.08,0,1.04,0.04,-0.04,0,0,1.05,0.08,-0.06,0,0
2456,Kepler-47,b,Transit,2,49.532,0.04,-0.027,0,0.2962,0.0044,-0.0047,0,0.035,,,1,2,,,1,Mass,0.27,0.011,-0.011,0,1,1500,,,0,1.05,0.05,-0.06,0,0,0.96,0.02,-0.02,0,0
2457,Kepler-47,c,Transit,2,303.137,0.072,-0.02,0,0.991,0.015,-0.016,0,0.411,,,1,28,,,1,Mass,0.411,0.018,-0.018,0,1,1500,,,0,1.05,0.05,-0.06,0,0,0.96,0.02,-0.02,0,0
2468,Kepler-48,b,Transit,4,4.7779803,0.000014,-0.000014,0,,,,,,,,,5.94,,,1,Mass,0.191,,,0,1,,,,,0.88,0.06,-0.06,0,0,0.89,0.05,-0.05,0,0
2469,Kepler-48,c,Transit,4,9.6739283,0.00002,-0.00002,0,,,,,,,,,11.61,,,1,Mass,0.28,,,0,1,,,,,0.88,0.06,-0.06,0,0,0.89,0.05,-0.05,0,0
2470,Kepler-48,d,Transit,4,42.8961,,,0,,,,,,,,,0.025,0.0145,-0.0145,0,Mass,0.182,0.01,-0.01,0,0,,,,,0.88,0.06,-0.06,0,0,0.89,0.05,-0.05,0,0
2471,Kepler-48,e,Radial Velocity,4,982,8,-8,0,,,,,,,,,2.067,0.079,-0.079,0,Mass,,,,,0,,,,,0.88,0.06,-0.06,0,0,0.89,0.05,-0.05,0,0
2479,Kepler-487,b,Transit,2,15.3587684,0.00000221,-0.00000221,0,,,,,,,,,,,,,,1.019,0.062,-0.047,0,0,835,52.42,-42.92,0,0.91,0.04,-0.04,0,0,0.88,0.05,-0.04,0,0
2480,Kepler-487,c,Transit,2,38.6519976,0.0002517,-0.0002517,0,,,,,,,,,,,,,,0.239,0.016,-0.044,0,0,835,52.42,-42.92,0,0.91,0.04,-0.04,0,0,0.88,0.05,-0.04,0,0
2483,Kepler-49,b,Transit,4,7.2037945,0.000022,-0.000022,0,,,,,,,,,0.98,,,1,Mass,0.243,,,0,1,,,,,0.55,,,0,0,0.56,0.02,-0.02,0,0
2484,Kepler-49,c,Transit,4,10.9129343,0.000069,-0.000069,0,,,,,,,,,0.72,,,1,Mass,0.227,,,0,1,,,,,0.55,,,0,0,0.56,0.02,-0.02,0,0
2485,Kepler-49,d,Transit,4,2.576549,0.000003,-0.000003,0,0.031,,,0,,,,,,,,,,0.143,0.006,-0.006,0,1,,,,,0.55,,,0,0,0.56,0.02,-0.02,0,0
2486,Kepler-49,e,Transit,4,18.596108,0.000079,-0.000079,0,0.116,,,0,,,,,,,,,,0.139,0.007,-0.007,0,1,,,,,0.55,,,0,0,0.56,0.02,-0.02,0,0
2498,Kepler-50,b,Transit,2,7.81254,0.0001,-0.0001,0,0.077,0.012,-0.02,0,,,,,,,,,,0.153,0.004,-0.009,0,1,,,,,1.24,0.05,-0.05,0,0,1.58,0.02,-0.02,0,0
2499,Kepler-50,c,Transit,2,9.37647,0.00004,-0.00004,0,0.087,0.014,-0.023,0,,,,,,,,,,0.194,0.006,-0.007,0,1,,,,,1.24,0.05,-0.05,0,0,1.58,0.02,-0.02,0,0
2510,Kepler-51,b,Transit,3,45.154,0.0002,-0.0002,0,0.2514,0.0097,-0.0097,0,0.04,0.01,-0.01,0,0.007,0.005,-0.003,0,Mass,0.633,0.027,-0.027,0,1,,,,,1.04,0.12,-0.12,0,0,0.94,0.5,-0.5,0,0
2511,Kepler-51,c,Transit,3,85.312,0.003,-0.002,0,0.384,0.015,-0.015,0,0.014,0.013,-0.009,0,0.013,0.001,-0.001,0,Mass,0.803,0.25,-0.152,0,1,,,,,1.04,0.12,-0.12,0,0,0.94,0.5,-0.5,0,0
2512,Kepler-51,d,Transit,3,130.194,0.005,-0.002,,0.509,0.02,-0.02,0,0.008,0.011,-0.008,0,0.024,0.003,-0.003,0,Mass,0.865,0.045,-0.045,0,1,,,,,1.04,0.12,-0.12,0,0,0.94,0.5,-0.5,0,0
2523,Kepler-52,b,Transit,3,7.8773565,0.000038,-0.000038,0,,,,,,,,,8.7,,,1,Mass,0.187,,,0,1,,,,,0.54,,,0,0,0.56,0.02,-0.02,0,0
2524,Kepler-52,c,Transit,3,16.3850021,0.00014,-0.00014,0,,,,,,,,,10.41,,,1,Mass,0.164,,,0,1,,,,,0.54,,,0,0,0.56,0.02,-0.02,0,0
2525,Kepler-52,d,Transit,3,36.445171,0.000253,-0.000253,0,0.182,,,0,,,,,,,,,,0.174,0.019,-0.019,0,0,,,,,0.54,,,0,0,0.56,0.02,-0.02,0,0
2526,Kepler-520,b,Transit,2,19.67416124,0.00005245,-0.00005245,0,,,,,,,,,,,,,,0.148,0.025,-0.009,0,0,492,26.52,-25.26,0,1.1,0.04,-0.04,0,0,1.09,0.05,-0.05,0,0
2527,Kepler-520,c,Transit,2,5.21104261,0.00001231,-0.00001231,0,,,,,,,,,,,,,,0.095,0.006,-0.004,0,0,492,26.52,-25.26,0,1.1,0.04,-0.04,0,0,1.09,0.05,-0.05,0,0
2531,Kepler-524,b,Transit,2,7.97419807,0.00002038,-0.00002038,0,,,,,,,,,,,,,,0.17,0.012,-0.011,0,0,730,53.55,-45.39,0,1.09,0.04,-0.04,0,0,1.1,0.08,-0.06,0,0
2532,Kepler-524,c,Transit,2,1.88897906,0.0000107,-0.0000107,0,,,,,,,,,,,,,,0.086,0.007,-0.006,0,0,730,53.55,-45.39,0,1.09,0.04,-0.04,0,0,1.1,0.08,-0.06,0,0
2537,Kepler-529,b,Transit,2,1.98035766,0.00000231,-0.00000231,0,,,,,,,,,,,,,,0.166,0.022,-0.015,0,0,787,105.73,-72.84,0,1.07,0.06,-0.06,0,0,1.14,0.15,-0.1,0,0
2538,Kepler-529,c,Transit,2,12.8345022,0.00003659,-0.00003659,0,,,,,,,,,,,,,,0.178,0.037,-0.019,0,0,787,105.73,-72.84,0,1.07,0.06,-0.06,0,0,1.14,0.15,-0.1,0,0
2539,Kepler-53,b,Transit,3,18.6489525,0.00016,-0.00016,0,,,,,,,,,18.41,,,1,Mass,0.258,,,0,1,,,,,0.98,,,0,0,0.89,,,0,0
2540,Kepler-53,c,Transit,3,38.5583038,0.00041,-0.00041,0,,,,,,,,,15.74,,,1,Mass,0.283,,,0,1,,,,,0.98,,,0,0,0.89,,,0,0
2541,Kepler-53,d,Transit,3,9.751962,0.000077,-0.000077,0,0.091,,,0,,,,,,,,,,0.189,0.094,-0.094,0,0,,,,,0.98,,,0,0,0.89,,,0,0
2551,Kepler-539,b,Transit,2,125.63243,0.00071,-0.00071,0,0.4988,0.0067,-0.0067,0,0.39,,,1,0.97,0.29,-0.29,0,Mass,0.747,0.017,-0.017,0,0,313,13.2,-12.73,0,1.05,0.04,-0.04,0,0,0.95,0.02,-0.02,0,0
2552,Kepler-539,c,Transit,2,1000,,,-1,2.42,0.5,-0.51,0,0.5,0.1,-0.1,0,2.4,1.2,-1.2,0,Mass,,,,,0,313,13.2,-12.73,0,1.05,0.04,-0.04,0,0,0.95,0.02,-0.02,0,0
2553,Kepler-54,b,Transit,3,8.0109434,0.000069,-0.000069,0,,,,,,,,,0.92,,,1,Mass,0.187,,,0,1,,,,,0.51,,,0,0,0.55,0.02,-0.02,0,0
2554,Kepler-54,c,Transit,3,12.0717249,0.00029,-0.00029,0,,,,,,,,,0.37,,,1,Mass,0.11,,,0,1,,,,,0.51,,,0,0,0.55,0.02,-0.02,0,0
2555,Kepler-54,d,Transit,3,20.995694,0.000143,-0.000143,0,0.126,,,0,,,,,,,,,,0.136,0.007,-0.007,0,1,,,,,0.51,,,0,0,0.55,0.02,-0.02,0,0
2565,Kepler-549,b,Transit,2,42.9495649,0.0001543,-0.0001543,0,,,,,,,,,,,,,,0.229,0.021,-0.015,0,0,648,56.49,-40.6,0,0.88,0.04,-0.05,0,0,0.84,0.07,-0.05,0,0
2566,Kepler-549,c,Transit,2,117.040498,0.001777,-0.001777,0,,,,,,,,,,,,,,0.261,0.022,-0.053,0,0,648,56.49,-40.6,0,0.88,0.04,-0.05,0,0,0.84,0.07,-0.05,0,0
2567,Kepler-55,b,Transit,5,27.9481449,0.00024,-0.00024,0,,,,,,,,,1.49,,,1,Mass,0.217,,,0,1,,,,,0.62,,,0,0,0.62,0.03,-0.03,0,0
2568,Kepler-55,c,Transit,5,42.1516418,0.00053,-0.00053,0,,,,,,,,,1.11,,,1,Mass,0.197,,,0,1,,,,,0.62,,,0,0,0.62,0.03,-0.03,0,0
2569,Kepler-55,d,Transit,5,2.211099,0.000004,-0.000004,0,0.029,,,0,,,,,,,,,,0.142,0.008,-0.008,0,1,,,,,0.62,,,0,0,0.62,0.03,-0.03,0,0
2570,Kepler-55,e,Transit,5,4.617534,0.000021,-0.000021,0,0.048,,,0,,,,,,,,,,0.138,0.021,-0.021,0,1,,,,,0.62,,,0,0,0.62,0.03,-0.03,0,0
2571,Kepler-55,f,Transit,5,10.198545,0.000045,-0.000045,0,0.081,,,0,,,,,,,,,,0.142,0.009,-0.009,0,1,,,,,0.62,,,0,0,0.62,0.03,-0.03,0,0
2575,Kepler-553,b,Transit,2,4.03046804,0.00000164,-0.00000164,0,,,,,,,,,,,,,,0.413,0.012,-0.016,0,0,725,23.86,-22.31,0,0.92,0.03,-0.03,0,0,0.85,0.02,-0.02,0,0
2576,Kepler-553,c,Transit,2,328.2399546,0.0003646,-0.0003646,0,,,,,,,,,,,,,,0.999,0.029,-0.028,0,0,725,23.86,-22.31,0,0.92,0.03,-0.03,0,0,0.85,0.02,-0.02,0,0
2583,Kepler-56,b,Transit,2,10.5016,0.0011,-0.001,0,0.1028,0.0037,-0.0037,0,,,,,0.07,0.012,-0.011,0,Mass,0.581,0.026,-0.025,0,1,,,,,1.32,0.13,-0.13,0,0,4.23,0.15,-0.15,0,0
2584,Kepler-56,c,Transit,2,21.40239,0.00059,-0.00062,0,0.1652,0.0059,-0.0059,0,,,,,0.57,0.066,-0.06,0,Mass,0.874,0.041,-0.041,0,1,,,,,1.32,0.13,-0.13,0,0,4.23,0.15,-0.15,0,0
2586,Kepler-561,b,Transit,2,58.3620495,0.00003229,-0.00003229,0,,,,,,,,,,,,,,0.621,0.108,-0.054,0,0,667,118.62,-65.86,0,0.96,0.07,-0.06,0,0,0.94,0.16,-0.08,0,0
2587,Kepler-561,c,Transit,2,5.35016198,0.00000443,-0.00000443,0,,,,,,,,,,,,,,0.239,0.038,-0.022,0,0,667,118.62,-65.86,0,0.96,0.07,-0.06,0,0,0.94,0.16,-0.08,0,0
2596,Kepler-57,b,Transit,2,5.7293196,0.000018,-0.000018,0,,,,,,,,,18.86,,,1,Mass,0.195,,,0,1,,,,,0.83,,,0,0,0.73,,,0,0
2597,Kepler-57,c,Transit,2,11.6092567,0.000086,-0.000086,0,,,,,,,,,6.95,,,1,Mass,0.138,,,0,1,,,,,0.83,,,0,0,0.73,,,0,0
2608,Kepler-58,b,Transit,3,10.2184954,0.00015,-0.00015,0,,,,,,,,,1.39,,,1,Mass,0.248,,,0,1,,,,,0.95,,,0,0,1.13,0.53,-0.53,0,0
2609,Kepler-58,c,Transit,3,15.5741568,0.00027,-0.00027,0,,,,,,,,,2.19,,,1,Mass,0.255,,,0,1,,,,,0.95,,,0,0,1.13,0.53,-0.53,0,0
2610,Kepler-58,d,Transit,3,40.101371,0.000612,-0.000612,0,0.236,,,0,,,,,,,,,,0.262,0.125,-0.125,0,0,,,,,0.95,,,0,0,1.13,0.53,-0.53,0,0
2621,Kepler-59,b,Transit,2,11.8681707,0.00036,-0.00036,0,,,,,,,,,2.05,,,1,Mass,0.098,,,0,1,,,,,1.04,,,0,0,0.94,,,0,0
2622,Kepler-59,c,Transit,2,17.9801235,0.0003,-0.0003,0,,,,,,,,,1.37,,,1,Mass,0.177,,,0,1,,,,,1.04,,,0,0,0.94,,,0,0
2634,Kepler-60,b,Transit,3,7.1334,0.0001,-0.0001,0,,,,,,,,,0.01318,0.00176,-0.00164,0,Mass,0.153,0.012,-0.012,0,1,,,,,1.04,0.08,-0.08,0,0,1.26,0.09,-0.09,0,0
2635,Kepler-60,c,Transit,3,8.9187,0.0002,-0.0002,0,,,,,,,,,0.01211,0.00255,-0.00255,0,Mass,0.17,0.013,-0.013,0,1,,,,,1.04,0.08,-0.08,0,0,1.26,0.09,-0.09,0,0
2636,Kepler-60,d,Transit,3,11.8981,0.0002,-0.0002,0,,,,,,,,,0.01309,0.00264,-0.00236,0,Mass,0.178,0.014,-0.014,0,1,,,,,1.04,0.08,-0.08,0,0,1.26,0.09,-0.09,0,0
2640,Kepler-603,b,Transit,3,21.05358596,0.00008943,-0.00008943,0,,,,,,,,,,,,,,0.236,0.053,-0.023,0,0,967,217.66,-99.99,0,1.01,0.06,-0.06,0,0,1.01,0.23,-0.1,0,0
2641,Kepler-603,c,Transit,3,127.9075774,0.0004999,-0.0004999,0,,,,,,,,,,,,,,0.58,0.132,-0.055,0,0,967,217.66,-99.99,0,1.01,0.06,-0.06,0,0,1.01,0.23,-0.1,0,0
2642,Kepler-603,d,Transit,3,6.2171292,0.00004234,-0.00004234,0,,,,,,,,,,,,,,0.118,0.022,-0.012,0,0,967,217.66,-99.99,0,1.01,0.06,-0.06,0,0,1.01,0.23,-0.1,0,0
2644,Kepler-605,b,Transit,2,3.38353807,0.00000511,-0.00000511,0,,,,,,,,,,,,,,0.128,0.015,-0.008,0,0,570,63.27,-36.29,0,0.91,0.04,-0.04,0,0,0.88,0.1,-0.05,0,0
2645,Kepler-605,c,Transit,2,2.35895152,0.00000837,-0.00000837,0,,,,,,,,,,,,,,0.077,0.01,-0.005,0,0,570,63.27,-36.29,0,0.91,0.04,-0.04,0,0,0.88,0.1,-0.05,0,0
2651,Kepler-610,b,Transit,2,6.99692655,0.00000559,-0.00000559,0,,,,,,,,,,,,,,0.374,0.103,-0.04,0,0,1113,302.95,-122.19,0,1.1,0.09,-0.07,0,0,1.13,0.31,-0.12,0,0
2652,Kepler-610,c,Transit,2,151.86392,0.001118,-0.001118,0,,,,,,,,,,,,,,0.294,0.075,-0.033,0,0,1113,302.95,-122.19,0,1.1,0.09,-0.07,0,0,1.13,0.31,-0.12,0,0
2658,Kepler-616,b,Transit,2,9.99761851,0.00002138,-0.00002138,0,,,,,,,,,,,,,,0.217,0.029,-0.018,0,0,1019,139.79,-87.23,0,0.98,0.06,-0.05,0,0,0.97,0.13,-0.08,0,0
2659,Kepler-616,c,Transit,2,90.4113556,0.0004522,-0.0004522,0,,,,,,,,,,,,,,0.304,0.051,-0.027,0,0,1019,139.79,-87.23,0,0.98,0.06,-0.05,0,0,0.97,0.13,-0.08,0,0
2662,Kepler-619,b,Transit,2,5.4042722,0.00000555,-0.00000555,0,,,,,,,,,,,,,,0.282,0.058,-0.028,0,0,1111,223.44,-113.12,0,1.09,0.07,-0.06,0,0,1.11,0.23,-0.11,0,0
2663,Kepler-619,c,Transit,2,1.20846503,0.00000167,-0.00000167,0,,,,,,,,,,,,,,0.151,0.035,-0.015,0,0,1111,223.44,-113.12,0,1.09,0.07,-0.06,0,0,1.11,0.23,-0.11,0,0
2664,Kepler-62,b,Transit,5,5.714932,0.000009,-0.000009,0,0.0553,0.0005,-0.0005,0,,,,,0.03,,,1,Mass,0.117,0.004,-0.004,0,0,368,,,0,0.69,0.02,-0.02,0,0,0.64,0.02,-0.02,0,0
2665,Kepler-62,c,Transit,5,12.4417,0.0001,-0.0001,0,0.0929,0.0009,-0.0009,0,,,,,0.013,,,1,Mass,0.048,0.003,-0.003,0,0,368,,,0,0.69,0.02,-0.02,0,0,0.64,0.02,-0.02,0,0
2666,Kepler-62,d,Transit,5,18.16406,0.00002,-0.00002,0,0.12,0.001,-0.001,0,,,,,0.044,,,1,Mass,0.174,0.006,-0.006,0,0,368,,,0,0.69,0.02,-0.02,0,0,0.64,0.02,-0.02,0,0
2667,Kepler-62,e,Transit,5,122.3874,0.0008,-0.0008,0,0.427,0.004,-0.004,0,,,,,0.113,,,1,Mass,0.144,0.004,-0.004,0,0,368,,,0,0.69,0.02,-0.02,0,0,0.64,0.02,-0.02,0,0
2668,Kepler-62,f,Transit,5,267.291,0.005,-0.005,0,0.718,0.007,-0.007,0,,,,,0.11,,,1,Mass,0.126,0.006,-0.006,0,0,368,,,0,0.69,0.02,-0.02,0,0,0.64,0.02,-0.02,0,0
2674,Kepler-625,b,Transit,2,7.75192492,0.00001063,-0.00001063,0,,,,,,,,,,,,,,0.178,0.005,-0.004,0,0,502,15.91,-13.2,0,1.04,0.02,-0.02,0,0,0.96,0.03,-0.02,0,0
2675,Kepler-625,c,Transit,2,4.1653651,0.00001304,-0.00001304,0,,,,,,,,,,,,,,0.094,0.004,-0.003,0,0,502,15.91,-13.2,0,1.04,0.02,-0.02,0,0,0.96,0.03,-0.02,0,0
2701,Kepler-65,b,Transit,3,2.15491,0.000005,-0.000005,0,0.035,0.002,-0.001,0,,,,,,,,,,0.127,0.003,-0.003,0,0,,,,,1.25,0.06,-0.06,0,0,1.41,0.03,-0.03,0,0
2702,Kepler-65,c,Transit,3,5.859944,0.000003,-0.000003,0,0.068,0.004,-0.002,0,,,,,,,,,,0.23,0.005,-0.005,0,1,,,,,1.25,0.06,-0.06,0,0,1.41,0.03,-0.03,0,0
